1	Uskrylvj	9	1	1961	3776041	
1	Syvztjb	25	8	1988	3513944	
1	Jbvigpqt	8	1	1984	91292	
1	Pzchxf	15	5	1995	1563543	
1	Qlbdcfxq	8	8	1979	1240071	
1	Igqad	19	11	1979	9516333	
1	Eycxzfq	13	10	1968	6479889	
1	Qjcgzxc	20	10	1975	4640694	
1	Zgvixxq	2	12	1974	3656791	
1	Wwgxogf	13	9	1964	3547390	
1	Eghupsrl	12	7	1976	7313228	
1	Gcbdrizd	22	4	1998	976360	
1	Lxymy	19	10	1962	6622682	
1	Levcqpe	28	10	1960	1598296	
1	Ypdghhn	16	8	2000	4686281	
1	Xnihwwk	5	2	1963	5481979	
1	Ivvcv	14	8	2001	8009456	
1	Lkglwpfh	18	8	1978	4367944	
1	Nzabiwkv	14	11	1979	9415265	
1	Wfvrlxp	25	12	1972	5940632	
1	Vcoowrm	24	8	1979	1307074	
1	Fimulaa	11	10	1975	4887640	
1	Vnxig	10	3	1980	1100757	
1	Mqgndxj	2	5	1981	8951026	
1	Hdpyup	3	9	1986	5229938	
1	Zkkcca	22	6	1993	3905529	
1	Mowel	22	1	1986	1926135	
1	Jnpedkv	10	5	1970	6631115	
1	Afpmbz	14	10	1982	9179070	
1	Lnfnjob	26	11	1971	3222772	
1	Nqwlxq	21	7	1980	7604162	
1	Uzuqo	1	1	1970	969236	
1	Ozzpjt	14	11	1980	5484230	
1	Iftcp	11	4	1984	3947903	
1	Ssjxd	5	6	1998	5449359	
1	Uwpls	24	12	1966	6528969	
1	Evpppk	3	9	1966	6967966	
1	Ztutpraw	4	12	1975	4946713	
1	Kerzlagx	28	11	1977	7190781	
1	Tiircugq	1	3	1993	6703305	
1	Fdnbmarx	18	4	1986	783002	
1	Nbenfuea	23	4	1963	129035	
1	Ubnbc	4	12	1978	5609128	
1	Odrgjrr	7	12	1976	4165076	
1	Isrtbup	28	1	1980	9613598	
1	Rydsigmc	8	5	1980	94882	
1	Glcmmys	8	3	1989	358258	
1	Uyvlbegt	24	12	1984	9338527	
1	Kzydhh	23	8	1984	704017	
1	Zvczl	26	2	1978	6277971	
1	Fdopfet	21	8	1975	1124884	
1	Blovfq	3	9	1983	9152733	
1	Ilhhpm	15	11	1986	9559171	
1	Xycllly	24	10	1977	9306295	
1	Irnnl	24	9	1961	3298981	
1	Subvuo	11	10	1970	4293601	
1	Tuqdb	17	6	1967	8521312	
1	Qbrtljm	4	7	1974	912457	
1	Gmfkmh	26	3	1978	8996556	
1	Iwkxj	8	8	1986	359405	
1	Kqzpa	14	10	1993	5801935	
1	Ravrs	19	10	1964	5557869	
1	Rdtqvupc	17	4	1962	2527337	
1	Zrndd	13	1	1984	2727122	
1	Meqgoe	3	4	1986	9071908	
1	Ngglsxb	8	8	1982	9095168	
1	Bgaiwx	16	5	2000	7943741	
1	Exmshqmp	18	10	1971	2785787	
1	Jzkyakz	3	8	2001	7259066	
1	Xqckrcn	6	1	1971	1169308	
1	Zkmqbs	2	12	1972	5814069	
1	Hfnoqjla	8	12	1965	7074550	
1	Zpcnglw	23	11	1997	2551525	
1	Wyaxcoz	28	12	1986	9081427	
1	Wcevm	10	11	1975	2958299	
1	Htyut	23	4	1970	5138426	
1	Ghaqg	28	1	1981	9880830	
1	Lkpva	4	8	1994	6085641	
1	Jmuacnqm	27	11	1977	7264189	
1	Ttoxt	17	3	1998	7577529	
1	Mxpmip	13	5	1980	8120276	
1	Wuueltn	25	10	2001	9535940	
1	Kvrrp	1	4	1979	1239064	
1	Vzpnev	16	4	2000	2432902	
1	Gbiakegn	24	9	1984	6690131	
1	Tyaqp	28	12	1998	9339947	
1	Iysjuje	12	7	1976	7976176	
1	Jwlxnul	16	10	1986	9141163	
1	Lpakaxel	7	6	1991	5270774	
1	Vyzxhbbs	5	6	1994	7659283	
1	Zmzroz	1	4	1977	7683083	
1	Axeizjii	10	7	1972	9910933	
1	Owxqsgad	18	12	1991	4442482	
1	Jcyafml	24	10	1986	8109394	
1	Jitrkjpk	24	9	1990	5405012	
1	Gkksyv	6	11	1966	2741902	
1	Xavrblc	10	7	1997	4225568	
1	Qrvovtd	21	7	1991	6304856	
1	Dzxji	20	2	1977	2733012	
1	Pukyuw	18	2	2000	9846807	
1	Wkjdhe	13	4	1982	1344411	
1	Ootxwtyg	12	12	1984	6534631	
1	Fcijd	27	9	1990	1936646	
1	Rmqnvpn	12	3	1964	6823446	
1	Wzlmf	12	10	1963	4860283	
1	Zlrzwx	26	9	1997	4268452	
1	Qacuow	26	1	1961	8739487	
1	Soudwoqy	24	11	1990	2509582	
1	Itilmg	14	3	1977	5135303	
1	Cbebpzq	27	9	1962	1044908	
1	Nlvhsfb	20	6	1971	3308095	
1	Yepdcgh	1	8	1998	2577398	
1	Aazqbt	16	5	1964	842642	
1	Agjdogho	22	12	1988	9434088	
1	Xorvyf	17	4	1984	1425265	
1	Nzjxmdf	13	12	1979	3066280	
1	Dsukwef	8	5	1970	6425128	
1	Djokrzv	24	4	1988	415692	
1	Heinfbye	2	6	1978	8707595	
1	Lpdbdwg	19	4	1979	6812595	
1	Ttnsubt	17	1	1986	6335057	
1	Wkzjntw	26	7	1973	1878740	
1	Brcgpsbm	2	5	2001	4895866	
1	Kvmeur	22	11	1992	2843277	
1	Hshub	12	12	1961	6899500	
1	Jnbpnef	26	7	1990	7426179	
1	Xqaji	24	9	1979	7517458	
1	Mbhdo	11	2	1993	4424533	
1	Viquklra	10	6	1970	3992206	
1	Olqdr	27	4	1987	3583477	
1	Yzlmz	10	8	1999	8252999	
1	Zocpe	11	11	1988	1930846	
1	Cvyqhze	15	7	1975	5797325	
1	Pfepi	26	9	1970	525477	
1	Jhbmsfp	17	6	1963	7060234	
1	Wuryw	27	1	1999	9334895	
1	Yhqoxkcq	12	3	1962	8409888	
1	Hztyd	13	9	1992	1493928	
1	Zjobwe	16	2	1960	4857083	
1	Zwkyu	9	1	1990	7938011	
1	Dgjxqgs	6	11	1962	1961755	
1	Talbsqci	13	4	1980	2343222	
1	Psymamoy	20	6	1991	9976659	
1	Vwsnnvl	4	5	1969	1984602	
1	Ynmndpqa	8	5	1994	9955968	
1	Xautkude	14	3	1990	8210699	
1	Suheycz	19	6	1999	7945530	
1	Chnirvu	15	4	1965	2388585	
1	Ejfrmps	8	2	1968	3571026	
1	Dvwzj	6	1	1963	1218541	
1	Syedn	26	4	1987	9714288	
1	Xsjbvm	23	10	1983	9590693	
1	Ukaify	6	2	1968	8810812	
1	Flzcnt	23	12	1970	4131080	
1	Ahlkdnim	16	6	1982	6887824	
1	Jwkymd	24	3	1997	3242891	
1	Bkptydca	11	5	1969	8270056	
1	Kcyzuu	26	6	1990	8455324	
1	Jodfoyz	9	5	1994	1411921	
1	Cgovux	9	1	1987	177923	
1	Mjpez	25	8	1973	9198717	
1	Fphmttob	27	1	1990	1313375	
1	Rxtwc	13	6	1977	9167983	
1	Hplszr	23	7	1994	2982111	
1	Egckawf	10	2	1979	3026719	
1	Ugguugg	19	2	1987	207867	
1	Xyiuds	25	7	1995	340960	
1	Wpnyph	14	10	1987	6341953	
1	Bqwrkig	28	9	1966	6755575	
1	Gcnjvhf	23	5	1979	9752457	
1	Lwruzldk	13	3	1979	4071563	
1	Pyebgzoo	13	11	1967	3867081	
1	Mghnjp	16	6	1972	3195198	
1	Supwrxoz	15	10	1993	2675045	
1	Hpqso	7	9	1999	7619924	
1	Rkgrze	3	10	2000	5733589	
1	Bfgaw	24	1	1996	3027332	
1	Ytlngywk	15	5	1963	7589493	
1	Goeuhiz	3	9	1968	6025360	
1	Pkzpaojh	15	3	1962	1877776	
1	Cxlwdrs	16	11	1992	8578238	
1	Eziag	9	1	1985	7512927	
1	Hxdcmzw	17	4	1985	4057641	
1	Bhdrcx	16	11	1993	5233921	
1	Flmkng	10	1	1987	2941619	
1	Cfkbvuc	21	6	1966	6535867	
1	Axlgci	23	12	1961	5540560	
1	Qtbbeso	8	12	1960	1146043	
1	Rbbmm	15	4	1978	1695384	
1	Yqfmk	16	3	1971	2569174	
1	Gjkcat	13	9	1984	6941894	
1	Wkblubde	19	12	1965	5560177	
1	Wfves	26	4	1992	6884731	
1	Novjbj	15	4	1989	8856348	
1	Azffbucl	18	10	1975	8860499	
1	Rrbel	22	1	1991	6671825	
1	Aemxfduw	2	12	1996	7996601	
1	Ougtede	23	9	1996	1146465	
1	Zmpois	3	2	1985	5075694	
1	Ogxcg	5	7	1974	4240053	
1	Xzbkx	11	4	1997	9774380	
1	Kiujq	20	4	2001	8320682	
1	Pixekl	25	4	1973	4971364	
1	Ypkbcrmj	3	11	1999	3716879	
1	Pjnbgwhy	26	7	1990	354840	
1	Jqcnomsg	23	6	1985	5443385	
1	Xtowoa	25	5	1974	8682008	
1	Tylywuih	11	6	1965	1596867	
1	Kkiga	26	5	1971	9280779	
1	Zbpuf	21	12	1995	4175017	
1	Ehkus	7	11	2000	2900927	
1	Qtggwa	14	4	1992	3801396	
1	Tmftpcn	18	5	1995	3302429	
1	Chaqt	26	9	1976	3462470	
1	Vbjoe	16	2	1994	780580	
1	Jqxhyatx	26	3	1976	7461847	
1	Ukltrb	14	10	1995	9442264	
1	Zcqfxvo	17	3	1980	8567696	
1	Bsegmvfg	15	8	1998	1765035	
1	Otuiuuou	27	2	1977	8921368	
1	Elwgov	3	10	1973	5756101	
1	Aiquua	18	7	1985	5960978	
1	Zylcjyit	5	6	1978	7979808	
1	Zymie	18	7	1977	8812073	
1	Vbuave	7	8	1966	589539	
1	Fnshn	23	1	1979	804383	
1	Pwhmbjwe	3	1	1984	7636096	
1	Bsoiai	5	3	1974	8383452	
1	Dzyhzua	2	8	1978	2828224	
1	Nvvbedq	22	3	1984	8991977	
1	Ooofr	19	8	1968	7230050	
1	Yriaexv	28	5	1973	3258232	
1	Nbongcol	20	4	1982	4219717	
1	Oioydah	17	5	1973	8939714	
1	Rxpuf	21	10	1970	7997361	
1	Gxhmmjv	23	8	1984	5180094	
1	Wmnuqesg	7	2	1967	6277152	
1	Yxgck	27	6	2001	8369804	
1	Oovsdlu	12	11	1963	1405153	
1	Cmulcjbu	9	7	1983	2443253	
1	Xghzxlys	12	8	1987	3386599	
1	Azytndi	13	8	1960	6044960	
1	Knazjs	2	8	2000	9652369	
1	Vtzata	14	6	1983	5293707	
1	Xqojngay	14	8	1967	94636	
1	Ypdbmlcm	24	12	1960	6747700	
1	Myuqed	25	3	1965	8027950	
1	Rcbowsfl	9	1	1992	6193275	
1	Hzrfte	20	9	1972	4303523	
1	Eivvmm	27	10	1995	4257654	
1	Fqvmbi	6	1	1991	3321489	
1	Ysfjisbj	23	6	1984	5382884	
1	Qrmpebx	15	1	1985	6099355	
1	Liytxx	11	6	1984	9462881	
1	Hnkqlm	20	7	1987	2678822	
1	Paxzcj	18	12	1991	4994881	
1	Hzmcsegj	14	4	1996	1491499	
1	Njipzit	4	4	1968	715735	
1	Kxxjrt	2	1	2000	8682969	
1	Rcvru	23	10	1998	5909024	
1	Dghos	14	9	1972	7290233	
1	Phnxl	27	1	1988	6450279	
1	Tcvck	14	3	1990	4365200	
1	Zjhflgog	25	7	1966	3483805	
1	Yntzhphw	6	2	1995	4662165	
1	Sfwwr	19	12	1964	4555089	
1	Muggip	10	9	1968	4519495	
1	Ipgkzne	11	3	1995	1158654	
1	Hopxjv	1	6	1998	4719245	
1	Pifbhmi	9	8	1973	5755155	
1	Eerhlbsd	24	3	1990	9285864	
1	Muuvaoyp	2	3	1978	6139225	
1	Ithsegbs	11	12	1973	8762640	
1	Hzoyhs	3	4	2000	9470971	
1	Aznoomzf	8	8	2000	883331	
1	Dwiaph	14	7	1976	7050452	
1	Hiyiny	6	8	1988	4427291	
1	Kpdtpvzg	23	8	1990	5348617	
1	Swrmfu	12	6	1993	5895551	
1	Mhdduf	24	9	1984	2682377	
1	Ykblt	28	6	1961	1567199	
1	Bsjcls	6	12	1995	9752359	
1	Yezokg	5	1	1973	470592	
1	Ibbzss	26	4	1972	7442150	
1	Daqck	1	12	1975	6906711	
1	Bqkkpn	17	7	1965	8702058	
1	Pseaghv	25	10	1998	5146715	
1	Ttbix	10	12	1970	2562387	
1	Prckvp	26	7	1997	4967556	
1	Igcuj	9	6	1984	2159480	
1	Lnfzyxdf	5	11	1982	9582400	
1	Xaetsspd	20	4	1972	5162236	
1	Fuhsgrtn	4	3	1994	2601355	
1	Uxzatf	8	5	2000	9070026	
1	Xiugztku	9	8	1987	1308989	
1	Voadje	18	7	1970	6359475	
1	Vaiqv	1	8	1962	414961	
1	Enkloqp	4	6	1988	109800	
1	Jfujvqos	23	7	1961	5812749	
1	Aqnehrp	28	11	1970	6521058	
1	Tfmvfa	4	9	1963	1403835	
1	Hwnwesdw	24	1	1972	3108144	
1	Hjofwuea	25	12	1998	9799789	
1	Nmqroi	15	8	1965	5304304	
1	Uxkghksz	3	11	1963	182066	
1	Ibdrn	25	8	1997	4409036	
1	Kpsjl	5	2	1965	7203751	
1	Iontlbj	16	1	1960	1526781	
1	Caelou	26	4	1997	1750228	
1	Fmijq	1	5	1973	8635832	
1	Bnqzqrf	15	12	1986	8912335	
1	Eafdse	27	5	1983	3953642	
1	Mvjbda	19	12	2000	9682026	
1	Aydjujq	5	6	1986	2711218	
1	Mosfo	20	7	1987	5421795	
1	Ttiag	10	1	1993	8489699	
1	Qcsxu	27	4	1985	4183988	
1	Tvcdlvo	20	11	1976	1636255	
1	Vvbvnfsn	5	7	1995	252506	
1	Xsxzkxfd	6	8	1997	5895896	
1	Xerjwg	20	2	1986	4012433	
1	Zpgdlw	19	7	1973	3509465	
1	Bqkfe	1	1	1990	2014499	
1	Bykgsec	6	11	1997	4045331	
1	Roino	18	6	1961	7459802	
1	Ofiagt	24	9	1993	1529914	
1	Wnpov	7	2	1990	3277745	
1	Ctqyqlia	24	5	1979	6893760	
1	Neyuy	14	10	1984	2850749	
1	Nxirudhi	24	3	1991	6042299	
1	Xsgcfwz	24	12	1979	3298365	
1	Irpzksm	12	12	1979	4541329	
1	Xhsgydby	10	5	1972	8650534	
1	Ksxtonek	17	4	1963	7350857	
1	Ckxoerh	6	2	1969	3561775	
1	Wpgyybsw	14	4	1975	3342273	
1	Fitgckq	21	7	1998	2169860	
1	Hfido	10	12	1988	4433764	
